"Date" "Value"
"330" 2015-01-17 0
"331" 2015-01-18 0
"332" 2015-01-19 0
"333" 2015-01-20 0
"334" 2015-01-21 64
"335" 2015-01-22 15
"336" 2015-01-23 0
"337" 2015-01-24 0
"338" 2015-01-25 0
"339" 2015-01-26 0
"340" 2015-01-27 0
"341" 2015-01-28 0
"342" 2015-01-29 0
"343" 2015-01-30 0
"344" 2015-01-31 0
"345" 2015-02-01 0
"346" 2015-02-02 0
"347" 2015-02-03 0
"348" 2015-02-04 0
"349" 2015-02-05 0
"350" 2015-02-06 0
"351" 2015-02-07 0
"352" 2015-02-08 3
"353" 2015-02-09 0
"354" 2015-02-10 0
"355" 2015-02-11 0
"356" 2015-02-12 0
"357" 2015-02-13 0
"358" 2015-02-14 0
"359" 2015-02-15 0
"360" 2015-02-16 0
"361" 2015-02-17 0
"362" 2015-02-18 0
"363" 2015-02-19 0
"364" 2015-02-20 0
"365" 2015-02-21 0
"366" 2015-02-22 0
"367" 2015-02-23 0
"368" 2015-02-24 0
"369" 2015-02-25 0
"370" 2015-02-26 0
"371" 2015-02-27 0
"372" 2015-02-28 0
"373" 2015-03-01 0
"374" 2015-03-02 0
"375" 2015-03-03 0
"376" 2015-03-04 0
"377" 2015-03-05 0
"378" 2015-03-06 0
"379" 2015-03-07 0
"380" 2015-03-08 0
"381" 2015-03-09 0
"382" 2015-03-10 0
"383" 2015-03-11 0
"384" 2015-03-12 0
"385" 2015-03-13 0
"386" 2015-03-14 0
"387" 2015-03-15 0
"388" 2015-03-16 0
"389" 2015-03-17 0
"390" 2015-03-18 0
"391" 2015-03-19 0
"392" 2015-03-20 0
"393" 2015-03-21 0
"394" 2015-03-22 0
"395" 2015-03-23 0
"396" 2015-03-24 0
"397" 2015-03-25 0
"398" 2015-03-26 2
"399" 2015-03-27 0
"400" 2015-03-28 0
"401" 2015-03-29 2
"402" 2015-03-30 0
"403" 2015-03-31 7
"404" 2015-04-01 0
"405" 2015-04-02 0
"406" 2015-04-03 0
"407" 2015-04-04 20
"408" 2015-04-05 0
"409" 2015-04-06 0
"410" 2015-04-07 0
"411" 2015-04-08 12
"412" 2015-04-09 0
"413" 2015-04-10 26
"414" 2015-04-11 0
"415" 2015-04-12 0
"416" 2015-04-13 0
"417" 2015-04-14 42
"418" 2015-04-15 56
"419" 2015-04-16 12
"420" 2015-04-17 0
"421" 2015-04-18 0
"422" 2015-04-19 0
"423" 2015-04-20 5
"424" 2015-04-21 10
"425" 2015-04-22 0
"426" 2015-04-23 0
"427" 2015-04-24 0
"428" 2015-04-25 36
"429" 2015-04-26 0
"430" 2015-04-27 0
"431" 2015-04-28 0
"432" 2015-04-29 10
"433" 2015-04-30 0
"434" 2015-05-01 0
"435" 2015-05-02 0
"436" 2015-05-03 0
"437" 2015-05-04 0
"438" 2015-05-05 7
"439" 2015-05-06 0
"440" 2015-05-07 0
"441" 2015-05-08 0
"442" 2015-05-09 0
"443" 2015-05-10 1
"444" 2015-05-11 0
"445" 2015-05-12 0
"446" 2015-05-13 0
"447" 2015-05-14 0
"448" 2015-05-15 22
"449" 2015-05-16 0
"450" 2015-05-17 0
"451" 2015-05-18 82
"452" 2015-05-19 8
"453" 2015-05-20 0
"454" 2015-05-21 46
"455" 2015-05-22 0
"456" 2015-05-23 0
"457" 2015-05-24 0
"458" 2015-05-25 58
"459" 2015-05-26 10
"460" 2015-05-27 3
"461" 2015-05-28 76
"462" 2015-05-29 3
"463" 2015-05-30 10
"464" 2015-05-31 0
"465" 2015-06-01 0
"466" 2015-06-02 0
"467" 2015-06-03 0
"468" 2015-06-04 3
"469" 2015-06-05 18
"470" 2015-06-06 0
"471" 2015-06-07 0
"472" 2015-06-08 32
"473" 2015-06-09 41
"474" 2015-06-10 0
"475" 2015-06-11 0
"476" 2015-06-12 0
"477" 2015-06-13 11
"478" 2015-06-14 0
"479" 2015-06-15 18
"480" 2015-06-16 0
"481" 2015-06-17 20
"482" 2015-06-18 0
"483" 2015-06-19 0
"484" 2015-06-20 0
"485" 2015-06-21 10
"486" 2015-06-22 0
"487" 2015-06-23 0
"488" 2015-06-24 0
"489" 2015-06-25 0
"490" 2015-06-26 0
"491" 2015-06-27 8
"492" 2015-06-28 0
"493" 2015-06-29 0
"494" 2015-06-30 0
"495" 2015-07-01 0
"496" 2015-07-02 0
"497" 2015-07-03 0
"498" 2015-07-04 4
"499" 2015-07-05 30
"500" 2015-07-06 58
"501" 2015-07-07 4
"502" 2015-07-08 3
"503" 2015-07-09 5
"504" 2015-07-10 0
"505" 2015-07-11 0
"506" 2015-07-12 19
"507" 2015-07-13 0
"508" 2015-07-14 0
"509" 2015-07-15 15
"510" 2015-07-16 0
"511" 2015-07-17 10
"512" 2015-07-18 0
"513" 2015-07-19 19
"514" 2015-07-20 0
"515" 2015-07-21 6
"516" 2015-07-22 14
"517" 2015-07-23 4
"518" 2015-07-24 0
"519" 2015-07-25 0
"520" 2015-07-26 0
"521" 2015-07-27 9
"522" 2015-07-28 0
"523" 2015-07-29 1
"524" 2015-07-30 37
"525" 2015-07-31 0
"526" 2015-08-01 0
"527" 2015-08-02 0
"528" 2015-08-03 0
"529" 2015-08-04 0
"530" 2015-08-05 0
"531" 2015-08-06 0
"532" 2015-08-07 0
"533" 2015-08-08 5
"534" 2015-08-09 0
"535" 2015-08-10 NA
"536" 2015-08-11 NA
"537" 2015-08-12 NA
"538" 2015-08-13 NA
"539" 2015-08-14 NA
"540" 2015-08-15 NA
"541" 2015-08-16 NA
"542" 2015-08-17 NA
"543" 2015-08-18 NA
"544" 2015-08-19 NA
"545" 2015-08-20 NA
"546" 2015-08-21 NA
"547" 2015-08-22 NA
"548" 2015-08-23 NA
"549" 2015-08-24 NA
"550" 2015-08-25 NA
"551" 2015-08-26 NA
"552" 2015-08-27 NA
"553" 2015-08-28 NA
"554" 2015-08-29 NA
"555" 2015-08-30 NA
"556" 2015-08-31 NA
"557" 2015-09-01 NA
"558" 2015-09-02 NA
"559" 2015-09-03 NA
"560" 2015-09-04 NA
"561" 2015-09-05 NA
"562" 2015-09-06 NA
"563" 2015-09-07 NA
"564" 2015-09-08 NA
"565" 2015-09-09 NA
"566" 2015-09-10 NA
"567" 2015-09-11 NA
"568" 2015-09-12 NA
"569" 2015-09-13 NA
"570" 2015-09-14 NA
"571" 2015-09-15 NA
"572" 2015-09-16 NA
"573" 2015-09-17 NA
"574" 2015-09-18 NA
"575" 2015-09-19 NA
"576" 2015-09-20 NA
"577" 2015-09-21 NA
"578" 2015-09-22 NA
"579" 2015-09-23 NA
"580" 2015-09-24 NA
"581" 2015-09-25 NA
"582" 2015-09-26 NA
"583" 2015-09-27 NA
"584" 2015-09-28 NA
"585" 2015-09-29 NA
"586" 2015-09-30 NA
"587" 2015-10-01 NA
"588" 2015-10-02 NA
"589" 2015-10-03 NA
"590" 2015-10-04 NA
"591" 2015-10-05 NA
"592" 2015-10-06 NA
"593" 2015-10-07 NA
"594" 2015-10-08 NA
"595" 2015-10-09 NA
"596" 2015-10-10 NA
"597" 2015-10-11 NA
"598" 2015-10-12 NA
"599" 2015-10-13 NA
"600" 2015-10-14 NA
"601" 2015-10-15 NA
"602" 2015-10-16 NA
"603" 2015-10-17 NA
"604" 2015-10-18 NA
"605" 2015-10-19 NA
"606" 2015-10-20 NA
"607" 2015-10-21 NA
"608" 2015-10-22 NA
"609" 2015-10-23 NA
"610" 2015-10-24 NA
"611" 2015-10-25 NA
"612" 2015-10-26 NA
"613" 2015-10-27 NA
"614" 2015-10-28 NA
"615" 2015-10-29 NA
"616" 2015-10-30 NA
"617" 2015-10-31 NA
"618" 2015-11-01 NA
"619" 2015-11-02 NA
"620" 2015-11-03 NA
"621" 2015-11-04 NA
"622" 2015-11-05 NA
"623" 2015-11-06 NA
"624" 2015-11-07 NA
"625" 2015-11-08 NA
"626" 2015-11-09 NA
"627" 2015-11-10 NA
"628" 2015-11-11 NA
"629" 2015-11-12 NA
"630" 2015-11-13 NA
"631" 2015-11-14 NA
"632" 2015-11-15 NA
"633" 2015-11-16 NA
"634" 2015-11-17 NA
"635" 2015-11-18 NA
"636" 2015-11-19 NA
"637" 2015-11-20 NA
"638" 2015-11-21 NA
"639" 2015-11-22 NA
"640" 2015-11-23 NA
"641" 2015-11-24 NA
"642" 2015-11-25 NA
"643" 2015-11-26 NA
"644" 2015-11-27 NA
"645" 2015-11-28 NA
"646" 2015-11-29 NA
"647" 2015-11-30 NA
"648" 2015-12-01 NA
"649" 2015-12-02 NA
"650" 2015-12-03 NA
"651" 2015-12-04 NA
"652" 2015-12-05 NA
"653" 2015-12-06 NA
"654" 2015-12-07 NA
"655" 2015-12-08 NA
"656" 2015-12-09 NA
"657" 2015-12-10 NA
"658" 2015-12-11 NA
"659" 2015-12-12 NA
"660" 2015-12-13 NA
"661" 2015-12-14 NA
"662" 2015-12-15 NA
"663" 2015-12-16 NA
"664" 2015-12-17 NA
"665" 2015-12-18 NA
"666" 2015-12-19 NA
"667" 2015-12-20 NA
"668" 2015-12-21 NA
"669" 2015-12-22 NA
"670" 2015-12-23 NA
"671" 2015-12-24 NA
"672" 2015-12-25 NA
"673" 2015-12-26 NA
"674" 2015-12-27 NA
"675" 2015-12-28 NA
"676" 2015-12-29 NA
"677" 2015-12-30 NA
"678" 2015-12-31 NA
"679" 2016-01-01 NA
"680" 2016-01-02 NA
"681" 2016-01-03 NA
"682" 2016-01-04 3
"683" 2016-01-05 0
"684" 2016-01-06 0
"685" 2016-01-07 0
"686" 2016-01-08 0
"687" 2016-01-09 0
"688" 2016-01-10 0
"689" 2016-01-11 2
"690" 2016-01-12 0
"691" 2016-01-13 0
"692" 2016-01-14 0
"693" 2016-01-15 0
"694" 2016-01-16 0
"695" 2016-01-17 0
"696" 2016-01-18 0
"697" 2016-01-19 0
"698" 2016-01-20 0
"699" 2016-01-21 0
"700" 2016-01-22 0
"701" 2016-01-23 0
"702" 2016-01-24 0
"703" 2016-01-25 0
"704" 2016-01-26 0
"705" 2016-01-27 0
"706" 2016-01-28 0
"707" 2016-01-29 0
"708" 2016-01-30 0
"709" 2016-01-31 0
"710" 2016-02-01 0
"711" 2016-02-02 0
"712" 2016-02-03 0
"713" 2016-02-04 0
"714" 2016-02-05 0
"715" 2016-02-06 0
"716" 2016-02-07 0
"717" 2016-02-08 0
"718" 2016-02-09 4
"719" 2016-02-10 0
"720" 2016-02-11 0
"721" 2016-02-12 0
"722" 2016-02-13 0
"723" 2016-02-14 0
"724" 2016-02-15 0
"725" 2016-02-16 0
"726" 2016-02-17 0
"727" 2016-02-18 0
"728" 2016-02-19 0
"729" 2016-02-20 0
"730" 2016-02-21 0
"731" 2016-02-22 0
"732" 2016-02-23 0
"733" 2016-02-24 0
"734" 2016-02-25 2
"735" 2016-02-26 0
"736" 2016-02-27 0
"737" 2016-02-28 0
"738" 2016-02-29 0
"739" 2016-03-01 0
"740" 2016-03-02 0
"741" 2016-03-03 0
"742" 2016-03-04 6
"743" 2016-03-05 0
"744" 2016-03-06 0
