"Date" "Value"
"822" 2015-04-25 0
"823" 2015-04-26 0
"824" 2015-04-27 0
"825" 2015-04-28 21
"826" 2015-04-29 0
"827" 2015-04-30 21
"828" 2015-05-01 0
"829" 2015-05-02 0
"830" 2015-05-03 18
"831" 2015-05-04 0
"832" 2015-05-05 0
"833" 2015-05-06 0
"834" 2015-05-07 0
"835" 2015-05-08 0
"836" 2015-05-09 0
"837" 2015-05-10 0
"838" 2015-05-11 0
"839" 2015-05-12 0
"840" 2015-05-13 0
"841" 2015-05-14 12
"842" 2015-05-15 0
"843" 2015-05-16 0
"844" 2015-05-17 30
"845" 2015-05-18 5
"846" 2015-05-19 0
"847" 2015-05-20 0
"848" 2015-05-21 13
"849" 2015-05-22 0
"850" 2015-05-23 0
"851" 2015-05-24 140
"852" 2015-05-25 10
"853" 2015-05-26 0
"854" 2015-05-27 40
"855" 2015-05-28 0
"856" 2015-05-29 0
"857" 2015-05-30 0
"858" 2015-05-31 13
"859" 2015-06-01 0
"860" 2015-06-02 0
"861" 2015-06-03 0
"862" 2015-06-04 13
"863" 2015-06-05 0
"864" 2015-06-06 0
"865" 2015-06-07 3
"866" 2015-06-08 0
"867" 2015-06-09 0
"868" 2015-06-10 30
"869" 2015-06-11 20
"870" 2015-06-12 0
"871" 2015-06-13 20
"872" 2015-06-14 10
"873" 2015-06-15 0
"874" 2015-06-16 0
"875" 2015-06-17 0
"876" 2015-06-18 0
"877" 2015-06-19 0
"878" 2015-06-20 0
"879" 2015-06-21 5
"880" 2015-06-22 0
"881" 2015-06-23 0
"882" 2015-06-24 0
"883" 2015-06-25 0
"884" 2015-06-26 0
"885" 2015-06-27 0
"886" 2015-06-28 0
"887" 2015-06-29 0
"888" 2015-06-30 0
"889" 2015-07-01 0
"890" 2015-07-02 0
"891" 2015-07-03 0
"892" 2015-07-04 0
"893" 2015-07-05 5
"894" 2015-07-06 60
"895" 2015-07-07 4
"896" 2015-07-08 0
"897" 2015-07-09 2
"898" 2015-07-10 9
"899" 2015-07-11 0
"900" 2015-07-12 35
"901" 2015-07-13 0
"902" 2015-07-14 10
"903" 2015-07-15 2
"904" 2015-07-16 0
"905" 2015-07-17 0
"906" 2015-07-18 0
"907" 2015-07-19 35
"908" 2015-07-20 0
