"Date" "Value"
"394" 2011-06-11 NA
"395" 2011-06-12 NA
"396" 2011-06-13 NA
"397" 2011-06-14 NA
"398" 2011-06-15 NA
"399" 2011-06-16 NA
"400" 2011-06-17 NA
"401" 2011-06-18 NA
"402" 2011-06-19 NA
"403" 2011-06-20 NA
"404" 2011-06-21 NA
"405" 2011-06-22 NA
"406" 2011-06-23 NA
"407" 2011-06-24 NA
"408" 2011-06-25 NA
"409" 2011-06-26 NA
"410" 2011-06-27 NA
"411" 2011-06-28 NA
"412" 2011-06-29 NA
"413" 2011-06-30 NA
"414" 2011-07-01 NA
"415" 2011-07-02 NA
"416" 2011-07-03 NA
"417" 2011-07-04 NA
"418" 2011-07-05 NA
"419" 2011-07-06 NA
"420" 2011-07-07 NA
"421" 2011-07-08 NA
"422" 2011-07-09 NA
"423" 2011-07-10 NA
"424" 2011-07-11 NA
"425" 2011-07-12 NA
"426" 2011-07-13 NA
"427" 2011-07-14 NA
"428" 2011-07-15 NA
"429" 2011-07-16 NA
"430" 2011-07-17 NA
"431" 2011-07-18 NA
"432" 2011-07-19 NA
"433" 2011-07-20 NA
"434" 2011-07-21 NA
"435" 2011-07-22 NA
"436" 2011-07-23 NA
"437" 2011-07-24 NA
"438" 2011-07-25 NA
"439" 2011-07-26 NA
"440" 2011-07-27 NA
"441" 2011-07-28 NA
"442" 2011-07-29 NA
"443" 2011-07-30 NA
"444" 2011-07-31 NA
"445" 2011-08-01 NA
"446" 2011-08-02 NA
"447" 2011-08-03 NA
"448" 2011-08-04 NA
"449" 2011-08-05 NA
"450" 2011-08-06 NA
"451" 2011-08-07 NA
"452" 2011-08-08 NA
"453" 2011-08-09 NA
"454" 2011-08-10 NA
"455" 2011-08-11 NA
"456" 2011-08-12 NA
"457" 2011-08-13 NA
"458" 2011-08-14 NA
"459" 2011-08-15 NA
"460" 2011-08-16 NA
"461" 2011-08-17 NA
"462" 2011-08-18 NA
"463" 2011-08-19 NA
"464" 2011-08-20 NA
