"Date" "Value"
"425" 2013-03-02 NA
"426" 2013-03-03 NA
"427" 2013-03-04 NA
"428" 2013-03-05 NA
"429" 2013-03-06 NA
"430" 2013-03-07 NA
"431" 2013-03-08 NA
"432" 2013-03-09 NA
"433" 2013-03-10 NA
"434" 2013-03-11 NA
"435" 2013-03-12 NA
"436" 2013-03-13 NA
"437" 2013-03-14 NA
"438" 2013-03-15 20
"439" 2013-03-16 NA
"440" 2013-03-17 NA
"441" 2013-03-18 67
"442" 2013-03-19 NA
"443" 2013-03-20 NA
"444" 2013-03-21 20
"445" 2013-03-22 NA
"446" 2013-03-23 NA
"447" 2013-03-24 NA
"448" 2013-03-25 NA
"449" 2013-03-26 NA
"450" 2013-03-27 84
"451" 2013-03-28 NA
"452" 2013-03-29 NA
"453" 2013-03-30 NA
"454" 2013-03-31 NA
"455" 2013-04-01 NA
"456" 2013-04-02 NA
"457" 2013-04-03 NA
"458" 2013-04-04 NA
"459" 2013-04-05 10
"460" 2013-04-06 NA
"461" 2013-04-07 NA
"462" 2013-04-08 63
"463" 2013-04-09 31
"464" 2013-04-10 NA
"465" 2013-04-11 NA
"466" 2013-04-12 NA
"467" 2013-04-13 NA
"468" 2013-04-14 NA
"469" 2013-04-15 NA
"470" 2013-04-16 NA
"471" 2013-04-17 25
"472" 2013-04-18 NA
"473" 2013-04-19 NA
"474" 2013-04-20 NA
"475" 2013-04-21 NA
"476" 2013-04-22 NA
"477" 2013-04-23 NA
"478" 2013-04-24 NA
"479" 2013-04-25 NA
"480" 2013-04-26 NA
"481" 2013-04-27 NA
"482" 2013-04-28 NA
"483" 2013-04-29 NA
"484" 2013-04-30 NA
"485" 2013-05-01 NA
"486" 2013-05-02 NA
"487" 2013-05-03 NA
"488" 2013-05-04 NA
"489" 2013-05-05 NA
"490" 2013-05-06 NA
"491" 2013-05-07 NA
"492" 2013-05-08 NA
"493" 2013-05-09 NA
"494" 2013-05-10 NA
"495" 2013-05-11 NA
"496" 2013-05-12 NA
"497" 2013-05-13 NA
"498" 2013-05-14 NA
"499" 2013-05-15 NA
"500" 2013-05-16 NA
"501" 2013-05-17 NA
"502" 2013-05-18 NA
"503" 2013-05-19 NA
"504" 2013-05-20 NA
"505" 2013-05-21 NA
"506" 2013-05-22 NA
"507" 2013-05-23 NA
"508" 2013-05-24 NA
"509" 2013-05-25 NA
"510" 2013-05-26 NA
"511" 2013-05-27 NA
"512" 2013-05-28 NA
"513" 2013-05-29 NA
"514" 2013-05-30 NA
"515" 2013-05-31 NA
"516" 2013-06-01 NA
"517" 2013-06-02 NA
"518" 2013-06-03 NA
"519" 2013-06-04 NA
"520" 2013-06-05 NA
"521" 2013-06-06 NA
"522" 2013-06-07 NA
"523" 2013-06-08 NA
"524" 2013-06-09 NA
"525" 2013-06-10 NA
"526" 2013-06-11 NA
"527" 2013-06-12 NA
"528" 2013-06-13 NA
"529" 2013-06-14 NA
"530" 2013-06-15 NA
"531" 2013-06-16 NA
"532" 2013-06-17 NA
"533" 2013-06-18 NA
