"Date" "Value"
"229" 2011-10-14 NA
"230" 2011-10-15 NA
"231" 2011-10-16 NA
"232" 2011-10-17 NA
"233" 2011-10-18 NA
"234" 2011-10-19 NA
"235" 2011-10-20 NA
"236" 2011-10-21 NA
"237" 2011-10-22 NA
"238" 2011-10-23 NA
"239" 2011-10-24 NA
"240" 2011-10-25 NA
"241" 2011-10-26 NA
"242" 2011-10-27 NA
"243" 2011-10-28 NA
"244" 2011-10-29 NA
"245" 2011-10-30 NA
"246" 2011-10-31 NA
"247" 2011-11-01 NA
"248" 2011-11-02 NA
"249" 2011-11-03 NA
"250" 2011-11-04 NA
"251" 2011-11-05 NA
"252" 2011-11-06 NA
"253" 2011-11-07 NA
"254" 2011-11-08 NA
"255" 2011-11-09 NA
"256" 2011-11-10 NA
"257" 2011-11-11 NA
"258" 2011-11-12 NA
"259" 2011-11-13 NA
"260" 2011-11-14 NA
"261" 2011-11-15 NA
"262" 2011-11-16 NA
"263" 2011-11-17 NA
"264" 2011-11-18 NA
"265" 2011-11-19 NA
"266" 2011-11-20 NA
"267" 2011-11-21 NA
"268" 2011-11-22 NA
"269" 2011-11-23 NA
"270" 2011-11-24 NA
"271" 2011-11-25 NA
"272" 2011-11-26 NA
"273" 2011-11-27 NA
"274" 2011-11-28 NA
"275" 2011-11-29 NA
"276" 2011-11-30 NA
"277" 2011-12-01 NA
"278" 2011-12-02 NA
"279" 2011-12-03 NA
"280" 2011-12-04 NA
"281" 2011-12-05 NA
"282" 2011-12-06 NA
"283" 2011-12-07 NA
"284" 2011-12-08 NA
"285" 2011-12-09 NA
"286" 2011-12-10 NA
"287" 2011-12-11 NA
"288" 2011-12-12 NA
"289" 2011-12-13 NA
"290" 2011-12-14 NA
"291" 2011-12-15 NA
"292" 2011-12-16 NA
"293" 2011-12-17 NA
"294" 2011-12-18 NA
"295" 2011-12-19 NA
"296" 2011-12-20 NA
"297" 2011-12-21 NA
"298" 2011-12-22 NA
"299" 2011-12-23 NA
"300" 2011-12-24 NA
"301" 2011-12-25 NA
"302" 2011-12-26 NA
"303" 2011-12-27 NA
"304" 2011-12-28 NA
"305" 2011-12-29 NA
"306" 2011-12-30 NA
"307" 2011-12-31 NA
"308" 2012-01-01 NA
"309" 2012-01-02 NA
"310" 2012-01-03 NA
"311" 2012-01-04 NA
"312" 2012-01-05 NA
"313" 2012-01-06 NA
"314" 2012-01-07 NA
"315" 2012-01-08 NA
"316" 2012-01-09 NA
"317" 2012-01-10 NA
"318" 2012-01-11 NA
"319" 2012-01-12 NA
"320" 2012-01-13 NA
"321" 2012-01-14 NA
"322" 2012-01-15 NA
"323" 2012-01-16 NA
"324" 2012-01-17 NA
"325" 2012-01-18 NA
"326" 2012-01-19 NA
"327" 2012-01-20 NA
"328" 2012-01-21 NA
"329" 2012-01-22 NA
"330" 2012-01-23 NA
"331" 2012-01-24 NA
"332" 2012-01-25 NA
"333" 2012-01-26 NA
"334" 2012-01-27 NA
"335" 2012-01-28 NA
"336" 2012-01-29 NA
