"Date" "Value"
"493" 2015-05-27 3
"494" 2015-05-28 57
"495" 2015-05-29 0
"496" 2015-05-30 15
"497" 2015-05-31 0
"498" 2015-06-01 0
"499" 2015-06-02 0
"500" 2015-06-03 38
"501" 2015-06-04 0
"502" 2015-06-05 15
"503" 2015-06-06 39
"504" 2015-06-07 0
"505" 2015-06-08 0
"506" 2015-06-09 42
"507" 2015-06-10 0
"508" 2015-06-11 15
"509" 2015-06-12 3
"510" 2015-06-13 12
"511" 2015-06-14 0
"512" 2015-06-15 15
"513" 2015-06-16 0
"514" 2015-06-17 0
"515" 2015-06-18 0
"516" 2015-06-19 0
"517" 2015-06-20 0
"518" 2015-06-21 0
"519" 2015-06-22 0
"520" 2015-06-23 0
"521" 2015-06-24 0
"522" 2015-06-25 0
"523" 2015-06-26 0
"524" 2015-06-27 0
"525" 2015-06-28 0
"526" 2015-06-29 0
"527" 2015-06-30 0
"528" 2015-07-01 0
"529" 2015-07-02 0
"530" 2015-07-03 0
"531" 2015-07-04 0
"532" 2015-07-05 21
"533" 2015-07-06 0
"534" 2015-07-07 57
"535" 2015-07-08 5
"536" 2015-07-09 0
"537" 2015-07-10 0
"538" 2015-07-11 0
"539" 2015-07-12 18
"540" 2015-07-13 0
"541" 2015-07-14 0
"542" 2015-07-15 20
"543" 2015-07-16 0
"544" 2015-07-17 7
"545" 2015-07-18 0
"546" 2015-07-19 12
"547" 2015-07-20 11
"548" 2015-07-21 9
"549" 2015-07-22 0
"550" 2015-07-23 10
"551" 2015-07-24 0
"552" 2015-07-25 0
"553" 2015-07-26 0
"554" 2015-07-27 0
"555" 2015-07-28 12
"556" 2015-07-29 1
"557" 2015-07-30 22
"558" 2015-07-31 13
"559" 2015-08-01 0
"560" 2015-08-02 0
"561" 2015-08-03 0
"562" 2015-08-04 0
"563" 2015-08-05 0
"564" 2015-08-06 0
"565" 2015-08-07 0
"566" 2015-08-08 10
"567" 2015-08-09 0
"568" 2015-08-10 0
"569" 2015-08-11 0
"570" 2015-08-12 0
"571" 2015-08-13 75
"572" 2015-08-14 0
"573" 2015-08-15 10
"574" 2015-08-16 0
"575" 2015-08-17 6
"576" 2015-08-18 62
"577" 2015-08-19 10
"578" 2015-08-20 62
"579" 2015-08-21 0
"580" 2015-08-22 0
"581" 2015-08-23 0
"582" 2015-08-24 62
"583" 2015-08-25 12
"584" 2015-08-26 46
"585" 2015-08-27 0
"586" 2015-08-28 0
"587" 2015-08-29 21
"588" 2015-08-30 0
"589" 2015-08-31 0
"590" 2015-09-01 0
"591" 2015-09-02 6
"592" 2015-09-03 2
"593" 2015-09-04 0
"594" 2015-09-05 70
"595" 2015-09-06 72
"596" 2015-09-07 0
"597" 2015-09-08 5
"598" 2015-09-09 0
"599" 2015-09-10 0
"600" 2015-09-11 7
"601" 2015-09-12 0
"602" 2015-09-13 21
"603" 2015-09-14 48
"604" 2015-09-15 7
"605" 2015-09-16 0
"606" 2015-09-17 0
"607" 2015-09-18 0
"608" 2015-09-19 0
"609" 2015-09-20 0
"610" 2015-09-21 0
"611" 2015-09-22 48
"612" 2015-09-23 9
"613" 2015-09-24 0
"614" 2015-09-25 0
"615" 2015-09-26 0
"616" 2015-09-27 28
"617" 2015-09-28 1
"618" 2015-09-29 39
"619" 2015-09-30 0
"620" 2015-10-01 18
"621" 2015-10-02 0
"622" 2015-10-03 13
"623" 2015-10-04 0
"624" 2015-10-05 10
"625" 2015-10-06 0
"626" 2015-10-07 13
"627" 2015-10-08 0
"628" 2015-10-09 0
"629" 2015-10-10 0
"630" 2015-10-11 0
"631" 2015-10-12 13
"632" 2015-10-13 0
"633" 2015-10-14 25
"634" 2015-10-15 0
"635" 2015-10-16 25
"636" 2015-10-17 0
"637" 2015-10-18 4
"638" 2015-10-19 0
"639" 2015-10-20 120
"640" 2015-10-21 0
"641" 2015-10-22 10
"642" 2015-10-23 0
"643" 2015-10-24 0
"644" 2015-10-25 0
"645" 2015-10-26 5
"646" 2015-10-27 0
"647" 2015-10-28 7
"648" 2015-10-29 0
"649" 2015-10-30 0
